gene_set,gene_symbol,pathway_level,regulatory_role,cell_type,pmids,reference_gene_set
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,NDUFB8,1,none,pan,29429571,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,NDUFS1,1,none,pan,11349233,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,NDUFV1,1,none,pan,10080174,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,SDHB,1,none,pan,11404820,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,SDHC,1,none,pan,11062460,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,SDHD,1,none,pan,10657297,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,UQCRC1,2,none,pan,8069229,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,UQCRC2,2,none,pan,23281071,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,UQCRFS1,2,none,pan,31883641,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,CYC1,2,none,pan,23910460,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,COX4I1,2,none,pan,28766551,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,COX5A,2,none,pan,28247525,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,COX6A1,2,none,pan,25152455,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,COX7A2,2,none,pan,2550906,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,ATP5F1A,3,none,pan,23599390,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,ATP5F1B,3,none,pan,36860166,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,ATP5F1C,3,none,pan,8227057,HALLMARK_OXIDATIVE_PHOSPHORYLATION
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,TFAM,2,none,pan,8333869,REACTOME_MITOCHONDRIAL_BIOGENESIS
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,PPARGC1A,2,none,pan,10585775,REACTOME_MITOCHONDRIAL_BIOGENESIS
IMMPRINT_OXIDATIVE_PHOSPHORYLATION,NRF1,2,none,pan,2166701,REACTOME_MITOCHONDRIAL_BIOGENESIS
IMMPRINT_PD1_SIGNALLING,PDCD1,1,none,T cell,1396582,REACTOME_CO_INHIBITION_BY_PD_1
IMMPRINT_PD1_SIGNALLING,PTPN11,2,none,T cell,11698646,REACTOME_CO_INHIBITION_BY_PD_1
IMMPRINT_PD1_SIGNALLING,PTPN6,2,none,T cell,15240681,REACTOME_CO_INHIBITION_BY_PD_1
IMMPRINT_PD1_SIGNALLING,CSK,2,none,T cell,15358536,REACTOME_CO_INHIBITION_BY_PD_1
IMMPRINT_PD1_SIGNALLING,CD28,1,none,T cell,28280247,GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY
IMMPRINT_PD1_SIGNALLING,ZAP70,2,none,T cell,15358536,GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY
IMMPRINT_PD1_SIGNALLING,CD247,2,none,T cell,15358536,REACTOME_CO_INHIBITION_BY_PD_1
IMMPRINT_PD1_SIGNALLING,PIK3CD,2,none,T cell,16227604,GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY
IMMPRINT_PROLIFERATION,MKI67,3,none,pan,6339421,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,PCNA,2,none,pan,102692,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,MCM2,2,none,pan,7790346,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,MCM3,2,none,pan,8838654,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,MCM5,2,none,pan,8838654,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,MCM6,2,none,pan,9305914,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,TOP2A,3,none,pan,8657123,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,MYC,1,none,pan,6961453,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,CCNA2,2,none,pan,2143810,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_PROLIFERATION,CCNB1,2,none,pan,2570636,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_PROLIFERATION,CCND1,2,none,pan,8491378,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
IMMPRINT_PROLIFERATION,CCNE1,2,none,pan,1388288,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,CDK4,2,none,pan,1423597,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,CDK6,2,none,pan,8114739,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
IMMPRINT_PROLIFERATION,FOXM1,1,none,pan,9441747,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_PROLIFERATION,E2F1,1,none,pan,1638634,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_PROLIFERATION,AURKB,2,none,pan,12925766,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,BUB1,2,none,pan,9182760;9521327,
IMMPRINT_PROLIFERATION,TYMS,3,none,pan,2987839,REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION
IMMPRINT_PROLIFERATION,RRM2,3,none,pan,11978970,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,CDK1,2,none,pan,3553962,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,CDK2,2,none,pan,1653904,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_PROLIFERATION,CCNB2,2,none,pan,7737117,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,PLK1,2,none,pan,7790358,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,CDC20,2,none,pan,9734353,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,AURKA,2,none,pan,9606188,HALLMARK_E2F_TARGETS
IMMPRINT_PROLIFERATION,TUBA1B,3,none,pan,12058064,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_PROLIFERATION,TUBB4B,3,none,pan,12058064,REACTOME_MITOTIC_G2_G2_M_PHASES
IMMPRINT_REGULATORY_RESPONSE,FOXP3,2,none,pan,11137993,GOBP_REGULATORY_T_CELL_DIFFERENTIATION
IMMPRINT_REGULATORY_RESPONSE,IKZF2,2,none,pan,20181882,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_REGULATORY_RESPONSE,IKZF4,2,none,pan,19696312,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_REGULATORY_RESPONSE,IL2RA,1,none,pan,17196245,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_REGULATORY_RESPONSE,CTLA4,1,none,pan,25213377,GOBP_REGULATORY_T_CELL_DIFFERENTIATION
IMMPRINT_REGULATORY_RESPONSE,IL10,3,none,pan,2531194,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_REGULATORY_RESPONSE,TGFB1,3,none,pan,29483653,GOBP_REGULATORY_T_CELL_DIFFERENTIATION
IMMPRINT_REGULATORY_RESPONSE,EBI3,3,none,pan,18033300;17874423,
IMMPRINT_REGULATORY_RESPONSE,LRRC32,3,none,pan,19651619,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION
IMMPRINT_REGULATORY_RESPONSE,TNFRSF18,1,none,pan,11869690,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_REGULATORY_RESPONSE,ENTPD1,3,none,pan,17502665;17449799,
IMMPRINT_REGULATORY_RESPONSE,NT5E,3,none,pan,17502665,HALLMARK_IL2_STAT5_SIGNALING
IMMPRINT_REGULATORY_RESPONSE,TIGIT,1,none,pan,24745333,GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION
IMMPRINT_REGULATORY_RESPONSE,LAG3,1,none,pan,15485628,GOBP_REGULATORY_T_CELL_DIFFERENTIATION
IMMPRINT_RLR_SIGNALLING,DDX58,1,none,pan,15208624;25620203,
IMMPRINT_RLR_SIGNALLING,IFIH1,1,none,pan,28716935,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,DHX58,1,none,pan,16116171,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,MAVS,2,none,pan,16125763,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,TBK1,2,none,pan,12692549,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,IKBKE,2,none,pan,12692549,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,IRF3,2,none,pan,9463386,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,IRF7,2,none,pan,25814066,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,NFKB1,2,none,pan,2495183,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,RELA,2,none,pan,2495183,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,TRAF3,2,none,pan,16858409,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,IFNB1,3,none,pan,15208624,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,IFNA1,3,none,pan,16039576,REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA
IMMPRINT_RLR_SIGNALLING,CXCL10,3,none,pan,24701034,
IMMPRINT_TCR_SIGNALLING,CD3D,1,none,T cell,6095101,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,CD3E,1,none,T cell,3012357,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,CD3G,1,none,T cell,2944745,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,CD247,1,none,T cell,16672702,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,LCK,2,none,T cell,1505025,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,FYN,2,none,T cell,1516132,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
IMMPRINT_TCR_SIGNALLING,ZAP70,2,none,T cell,1423621,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,LAT,2,none,T cell,9489702,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,LCP2,2,none,T cell,9665884,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,PLCG1,2,none,T cell,1712101,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,ITK,2,none,T cell,19425169,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,PRKCQ,2,none,T cell,10746729,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,CARD11,2,none,T cell,12154360,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,BCL10,2,none,T cell,25365219,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,MALT1,2,none,T cell,23727036,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,NFATC1,2,none,T cell,8202141,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
IMMPRINT_TCR_SIGNALLING,NFKB1,2,none,T cell,8383323,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,RELA,2,none,T cell,8383323,REACTOME_TCR_SIGNALING
IMMPRINT_TCR_SIGNALLING,VAV1,2,none,T cell,10077632,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING
IMMPRINT_TGFB_SIGNALLING,TGFBR1,1,none,pan,8242743,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,TGFBR2,1,none,pan,1310899,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,TGFBR3,1,none,pan,1657406,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,ACVR1B,1,none,pan,8242742,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS
IMMPRINT_TGFB_SIGNALLING,ACVR2A,1,none,pan,1646080,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS
IMMPRINT_TGFB_SIGNALLING,SMAD2,2,none,pan,8752209,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,SMAD3,2,none,pan,9311995,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,SMAD4,2,none,pan,8893010,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,SMAD6,2,inhibitory,pan,9335505,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS
IMMPRINT_TGFB_SIGNALLING,SMAD7,2,inhibitory,pan,9335507,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,SKI,2,inhibitory,pan,10485843,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,SKIL,2,inhibitory,pan,10531062,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,SERPINE1,3,none,pan,9606191,REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX
IMMPRINT_TGFB_SIGNALLING,CCN2,3,none,pan,9052988;12571253,
IMMPRINT_TGFB_SIGNALLING,ZEB1,2,none,pan,17615296;12743039,
IMMPRINT_TISSUE_RESIDENCY,CXCR6,1,none,pan,11238560;31558615,
IMMPRINT_TISSUE_RESIDENCY,ITGAE,3,none,pan,24162776;10352281,
IMMPRINT_TISSUE_RESIDENCY,CD69,3,none,pan,16525420;20463015,
IMMPRINT_TISSUE_RESIDENCY,ITGA1,3,none,pan,14975239;28214226,
IMMPRINT_TISSUE_RESIDENCY,PRDM1,2,none,pan,27102484;30899267,
IMMPRINT_TISSUE_RESIDENCY,ZNF683,2,none,pan,27102484;35389518,
IMMPRINT_TISSUE_RESIDENCY,RUNX3,2,none,pan,29211713;37269830,
IMMPRINT_TISSUE_RESIDENCY,AHR,2,none,pan,21999944;36640340,
IMMPRINT_TISSUE_RESIDENCY,NOTCH1,1,none,pan,27776108;31071093,
IMMPRINT_TISSUE_RESIDENCY,RBPJ,2,none,pan,27776108;31071093,
IMMPRINT_TLR_SIGNALLING,TLR1,1,none,pan,12077222,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR2,1,none,pan,10549626,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR3,1,none,pan,11607032,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR4,1,none,pan,10835634,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR5,1,none,pan,11323673,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR6,1,none,pan,11431423,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR7,1,none,pan,34413140,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR8,1,none,pan,14976262,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TLR9,1,none,pan,11130078,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,MYD88,2,none,pan,9734363,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TICAM1,2,none,pan,12539043,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TIRAP,2,none,pan,11526399,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TICAM2,2,none,pan,14519765,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,IRAK1,2,none,pan,8599092,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,IRAK4,2,none,pan,12637671,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TRAF6,2,none,pan,8837778,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TBK1,2,none,pan,22851595,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,IKBKE,2,none,pan,15210742,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,IRF3,2,none,pan,26216125,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,IRF7,2,none,pan,15361868,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,NFKB1,2,none,pan,9237759,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,RELA,2,none,pan,9237759,REACTOME_TOLL_LIKE_RECEPTOR_CASCADES
IMMPRINT_TLR_SIGNALLING,TNF,3,none,pan,10201887,
IMMPRINT_TLR_SIGNALLING,IL6,3,none,pan,10201887,
IMMPRINT_TLR_SIGNALLING,IFNB1,3,none,pan,12354379,
IMMPRINT_TLR_SIGNALLING,CXCL10,3,none,pan,12354379,
IMMPRINT_TNF_SIGNALLING,TNFRSF1A,1,none,pan,10626900,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,TNFRSF1B,1,none,pan,10626900,GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
IMMPRINT_TNF_SIGNALLING,TRADD,2,none,pan,7758105,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,TRAF2,2,none,pan,8069916,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,TRAF5,2,none,pan,11479302,GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
IMMPRINT_TNF_SIGNALLING,RIPK1,2,none,pan,8612133,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,FADD,2,none,pan,8565075,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,NFKB1,2,none,pan,2494664,GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
IMMPRINT_TNF_SIGNALLING,RELA,2,none,pan,2494664,GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
IMMPRINT_TNF_SIGNALLING,CHUK,2,none,pan,9346484,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,IKBKB,2,none,pan,9346485,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,IKBKG,2,none,pan,9751060,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,CASP8,2,none,pan,8681376,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,BIRC2,2,none,pan,8548810,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,BIRC3,2,none,pan,8548810,REACTOME_TNF_SIGNALING
IMMPRINT_TNF_SIGNALLING,CCL2,3,none,pan,18656701,
IMMPRINT_TNF_SIGNALLING,VCAM1,3,none,Endothelial,7541294,
IMMPRINT_TNF_SIGNALLING,CXCL8,3,none,pan,8166294,
IMMPRINT_TNF_SIGNALLING,IL6,3,none,pan,8034659,
IMMPRINT_TYPE17_RESPONSE,RORC,2,none,pan,26160376,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,RORA,2,none,pan,18164222,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,STAT3,2,none,pan,17676033,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,IRF4,2,none,pan,17676043,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,BATF,2,none,pan,19578362,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,AHR,2,none,pan,18362914;18607004,
IMMPRINT_TYPE17_RESPONSE,IL17A,3,none,pan,16200068,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
IMMPRINT_TYPE17_RESPONSE,IL17F,3,none,pan,21350122,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
IMMPRINT_TYPE17_RESPONSE,IL22,3,none,pan,16982811;15308104,
IMMPRINT_TYPE17_RESPONSE,IL26,3,none,pan,17676044;23055831,
IMMPRINT_TYPE17_RESPONSE,IL21,3,none,pan,17581589,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
IMMPRINT_TYPE17_RESPONSE,IL23R,1,none,pan,12023369,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,IL12RB1,1,none,pan,12023369,GOBP_T_HELPER_17_CELL_DIFFERENTIATION
IMMPRINT_TYPE17_RESPONSE,IL1R1,1,none,pan,19362022,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
IMMPRINT_TYPE17_RESPONSE,CCR6,1,none,pan,17486092,GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE
IMMPRINT_TYPE1_RESPONSE,TBX21,2,none,pan,10761931,GOBP_T_HELPER_1_CELL_DIFFERENTIATION
IMMPRINT_TYPE1_RESPONSE,STAT1,2,none,pan,11452125,REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS
IMMPRINT_TYPE1_RESPONSE,STAT4,2,none,pan,8700209,GOBP_T_HELPER_1_CELL_DIFFERENTIATION
IMMPRINT_TYPE1_RESPONSE,RUNX3,2,none,pan,17195845,REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS
IMMPRINT_TYPE1_RESPONSE,EOMES,2,none,pan,14605368;16273099,
IMMPRINT_TYPE1_RESPONSE,IFNG,3,none,pan,2960769,REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS
IMMPRINT_TYPE1_RESPONSE,TNF,3,none,pan,6392892,REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS
IMMPRINT_TYPE1_RESPONSE,LTA,3,none,pan,6334807,
IMMPRINT_TYPE1_RESPONSE,IL12RB1,1,none,pan,8943050,HALLMARK_ALLOGRAFT_REJECTION
IMMPRINT_TYPE1_RESPONSE,IL12RB2,1,none,pan,9120388,REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS
IMMPRINT_TYPE1_RESPONSE,IL18R1,1,none,pan,9782125,GOBP_T_HELPER_1_CELL_DIFFERENTIATION
IMMPRINT_TYPE1_RESPONSE,IL18RAP,1,none,pan,9792649,GOBP_T_HELPER_1_CELL_DIFFERENTIATION
IMMPRINT_TYPE1_RESPONSE,CXCR3,1,none,pan,9419219,REACTOME_DIFFERENTIATION_OF_NAIVE_CD_T_CELLS_TO_T_HELPER_1_CELLS_TH1_CELLS
IMMPRINT_TYPE1_RESPONSE,CCR5,1,none,pan,9419219,HALLMARK_ALLOGRAFT_REJECTION
IMMPRINT_TYPE2_RESPONSE,GATA3,2,none,pan,9261181,GOBP_T_HELPER_2_CELL_DIFFERENTIATION
IMMPRINT_TYPE2_RESPONSE,STAT6,2,none,pan,36884218,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
IMMPRINT_TYPE2_RESPONSE,IRF4,2,none,pan,11956291,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
IMMPRINT_TYPE2_RESPONSE,IL4,3,none,pan,8384701,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
IMMPRINT_TYPE2_RESPONSE,IL5,3,none,pan,2960769;2230651,
IMMPRINT_TYPE2_RESPONSE,IL13,3,none,pan,9768762,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
IMMPRINT_TYPE2_RESPONSE,IL9,3,none,pan,7930607,GOBP_INTERLEUKIN_5_PRODUCTION
IMMPRINT_TYPE2_RESPONSE,IL31,3,none,pan,15184896;16461142,
IMMPRINT_TYPE2_RESPONSE,IL4R,1,none,pan,2805066,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
IMMPRINT_TYPE2_RESPONSE,IL13RA1,1,none,pan,8552669,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
IMMPRINT_TYPE2_RESPONSE,IL1RL1,1,none,pan,9480988,GOBP_INTERLEUKIN_5_PRODUCTION
IMMPRINT_TYPE2_RESPONSE,IL17RB,1,none,pan,17562814,GOBP_INTERLEUKIN_5_PRODUCTION
IMMPRINT_TYPE2_RESPONSE,CCR4,1,none,pan,9820476;10050676,
IMMPRINT_TYPE2_RESPONSE,CCR8,1,none,pan,9820476;9670926,
IMMPRINT_TYPE2_RESPONSE,PTGDR2,1,none,pan,11208866;10518017,
IMMPRINT_WNT_SIGNALLING,FZD1,1,none,pan,8717036,REACTOME_SIGNALING_BY_WNT
IMMPRINT_WNT_SIGNALLING,FZD2,1,none,pan,8717036,REACTOME_SIGNALING_BY_WNT
